outer_fold,selector,classifier,feature_count,accuracy,macro_f1,weighted_f1,balanced_accuracy,mcc,training_seconds,inference_seconds,milliseconds_per_record,serialized_model_bytes,record_type,class_name,class_precision,class_recall,class_f1,class_support
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,Backdoor,0.8110236220472441,0.8841201716738197,0.8459958932238193,1631.0
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,DDoS_HTTP,0.6526263627353815,0.7792899408284024,0.7103559870550161,1690.0
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,DDoS_ICMP,0.9808463251670378,0.976929902395741,0.9788841964881085,2254.0
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,DDoS_TCP,0.7200467562828755,0.7516778523489933,0.7355223880597015,1639.0
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,DDoS_UDP,0.9879362343817321,0.9883620689655173,0.9881491057961646,2320.0
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,Fingerprinting,0.3,0.3375,0.31764705882352945,160.0
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,MITM,1.0,1.0,1.0,64.0
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,Normal,1.0,1.0,1.0,3888.0
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,Password,0.7753846153846153,0.15769712140175218,0.2620904836193448,1598.0
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,Port_Scanning,0.7361563517915309,0.9813895781637717,0.8412656208455198,1612.0
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,Ransomware,0.8122448979591836,0.45537757437070936,0.5835777126099706,1748.0
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,SQL_injection,0.5573426573426573,0.9660606060606061,0.7068736141906874,1650.0
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,Uploading,0.6166471277842908,0.6402921485088253,0.6282472379814871,1643.0
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,Vulnerability_scanner,0.8507462686567164,0.8486352357320099,0.8496894409937888,1612.0
1,Class_Balanced_15,Linear_Logistic_SGD_Scaled,15,,,,,,,,,,per_class,XSS,0.6785992217898833,0.5419515226848974,0.6026261230131306,1609.0
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,0.7859702205589617,0.7252872442347152,0.7745525647076302,0.7400500683619872,0.7684825922391858,4.455112656999518,0.031905579000522266,0.0012702276853460573,8452.0,aggregate,,,,,
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,Backdoor,0.7726084683742812,0.9061925199264255,0.8340857787810384,1631.0
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,DDoS_HTTP,0.6463054187192119,0.7763313609467456,0.7053763440860217,1690.0
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,DDoS_ICMP,0.976940133037694,0.9773735581188997,0.9771567975160789,2254.0
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,DDoS_TCP,0.7941935483870968,0.7510677242220867,0.7720288491690185,1639.0
1,Stable_Balanced_Core,Linear_Logistic_SGD_Scaled,14,,,,,,,,,,per_class,DDoS_UDP,0.989172802078822,0.9844827586206897,0.9868222078202636,2320.0
