outer_fold,inner_fold,method,feature,importance,rank,minority_classes
1,5,Natural_Global,dns_qclass,0.012885107658803463,19,mitm
1,5,Natural_Global,dns_qtype,0.036119189113378525,16,mitm
1,5,Natural_Global,dns_rcode,0.03155675157904625,17,mitm
1,5,Natural_Global,dns_rejected,0.08161842823028564,14,mitm
1,5,Natural_Global,dst_bytes,0.18740476667881012,11,mitm
1,5,Natural_Global,dst_ip_bytes,0.3334510624408722,7,mitm
1,5,Natural_Global,dst_pkts,0.16935384273529053,12,mitm
1,5,Natural_Global,dst_port,1.0151275396347046,1,mitm
1,5,Natural_Global,duration,0.667858362197876,5,mitm
1,5,Natural_Global,http_method,0.0004610138712450862,27,mitm
1,5,Natural_Global,http_orig_mime_types,1.814805727917701e-06,34,mitm
1,5,Natural_Global,http_request_body_len,1.516386510047596e-05,33,mitm
1,5,Natural_Global,http_resp_mime_types,4.552403697744012e-05,32,mitm
1,5,Natural_Global,http_response_body_len,0.0012842337600886822,23,mitm
1,5,Natural_Global,http_status_code,0.0033665557857602835,22,mitm
1,5,Natural_Global,http_trans_depth,0.0003847704210784286,28,mitm
1,5,Natural_Global,http_version,0.0006542333285324275,25,mitm
1,5,Natural_Global,missed_bytes,0.0071015129797160625,20,mitm
1,5,Natural_Global,proto,0.2568061947822571,9,mitm
1,5,Natural_Global,service,0.23385438323020935,10,mitm
1,5,Natural_Global,src_bytes,0.44656339287757874,6,mitm
1,5,Natural_Global,src_ip_bytes,0.7209582328796387,3,mitm
1,5,Natural_Global,src_pkts,0.26769036054611206,8,mitm
1,5,Natural_Global,src_port,0.6847456097602844,4,mitm
1,5,Natural_Global,ssl_cipher,0.0011492114281281829,24,mitm
1,5,Natural_Global,ssl_established,0.00012494462134782225,31,mitm
1,5,Natural_Global,ssl_resumed,0.00036704359808936715,29,mitm
1,5,Natural_Global,ssl_version,0.0033970512449741364,21,mitm
1,5,Natural_Global,weird_name,0.000608959817327559,26,mitm
1,5,Natural_Global,weird_notice,0.00018004013691097498,30,mitm
1,5,Class_Balanced,conn_state,1.4251703023910522,1,mitm
1,5,Class_Balanced,dns_AA,0.026476062834262848,18,mitm
1,5,Class_Balanced,dns_RA,0.2075757384300232,13,mitm
1,5,Class_Balanced,dns_RD,0.0537872277200222,16,mitm
1,5,Class_Balanced,dns_qclass,0.010331319645047188,20,mitm
1,5,Class_Balanced,dns_qtype,0.0398980975151062,17,mitm
1,5,Class_Balanced,dns_rcode,0.06573927402496338,15,mitm
1,5,Class_Balanced,dns_rejected,0.10032769292593002,14,mitm
1,5,Class_Balanced,dst_bytes,0.29254037141799927,9,mitm
1,5,Class_Balanced,dst_ip_bytes,0.3502751886844635,7,mitm
1,5,Class_Balanced,dst_pkts,0.2700802683830261,10,mitm
1,5,Class_Balanced,dst_port,1.0437095165252686,3,mitm
1,5,Class_Balanced,duration,0.7910453081130981,5,mitm
1,5,Class_Balanced,http_method,0.000994984176941216,28,mitm
1,5,Class_Balanced,http_orig_mime_types,5.115599833516171e-06,34,mitm
1,5,Class_Balanced,http_request_body_len,4.3291445763316005e-05,33,mitm
1,5,Class_Balanced,http_resp_mime_types,0.00023224907636176795,32,mitm
1,5,Class_Balanced,http_response_body_len,0.0025763805024325848,25,mitm
1,5,Class_Balanced,http_status_code,0.0056162746623158455,22,mitm
1,5,Class_Balanced,http_trans_depth,0.0005065513541921973,29,mitm
1,5,Class_Balanced,http_version,0.0014802281511947513,26,mitm
1,5,Class_Balanced,missed_bytes,0.009275954216718674,21,mitm
1,5,Class_Balanced,proto,0.2637384533882141,12,mitm
1,5,Class_Balanced,service,0.31539109349250793,8,mitm
1,5,Class_Balanced,src_bytes,0.6292826533317566,6,mitm
1,5,Class_Balanced,src_ip_bytes,1.131794810295105,2,mitm
1,5,Class_Balanced,src_pkts,0.266818106174469,11,mitm
1,5,Class_Balanced,src_port,1.0020911693572998,4,mitm
1,5,Class_Balanced,ssl_cipher,0.010573278181254864,19,mitm
1,5,Class_Balanced,ssl_established,0.0002462082775309682,31,mitm
1,5,Class_Balanced,ssl_resumed,0.00037116248859092593,30,mitm
1,5,Class_Balanced,ssl_version,0.004780603107064962,23,mitm
1,5,Class_Balanced,weird_name,0.0028139776550233364,24,mitm
1,5,Class_Balanced,weird_notice,0.0010420482140034437,27,mitm
1,5,Minority_Diagnostic,conn_state,0.47666919231414795,6,mitm
1,5,Minority_Diagnostic,dns_AA,0.07030779123306274,16,mitm
1,5,Minority_Diagnostic,dns_RA,1.2723311185836792,1,mitm
1,5,Minority_Diagnostic,dns_RD,0.06579409539699554,17,mitm
1,5,Minority_Diagnostic,dns_qclass,0.011388172395527363,20,mitm
1,5,Minority_Diagnostic,dns_qtype,0.03301325812935829,19,mitm
1,5,Minority_Diagnostic,dns_rcode,0.004612143151462078,21,mitm
1,5,Minority_Diagnostic,dns_rejected,0.0703301951289177,15,mitm
1,5,Minority_Diagnostic,dst_bytes,0.27733364701271057,10,mitm
1,5,Minority_Diagnostic,dst_ip_bytes,0.35603025555610657,7,mitm
1,5,Minority_Diagnostic,dst_pkts,0.33370107412338257,8,mitm
1,5,Minority_Diagnostic,dst_port,0.2096678912639618,13,mitm
1,5,Minority_Diagnostic,duration,0.6936634182929993,4,mitm
1,5,Minority_Diagnostic,http_method,0.0,22,mitm
1,5,Minority_Diagnostic,http_orig_mime_types,0.0,22,mitm
1,5,Minority_Diagnostic,http_request_body_len,0.0,22,mitm
1,5,Minority_Diagnostic,http_resp_mime_types,0.0,22,mitm
1,5,Minority_Diagnostic,http_response_body_len,0.0,22,mitm
1,5,Minority_Diagnostic,http_status_code,0.0,22,mitm
1,5,Minority_Diagnostic,http_trans_depth,0.0,22,mitm
1,5,Minority_Diagnostic,http_version,0.0,22,mitm
1,5,Minority_Diagnostic,missed_bytes,0.04142846167087555,18,mitm
1,5,Minority_Diagnostic,proto,0.2374967634677887,12,mitm
1,5,Minority_Diagnostic,service,1.062166452407837,2,mitm
1,5,Minority_Diagnostic,src_bytes,0.7219289541244507,3,mitm
1,5,Minority_Diagnostic,src_ip_bytes,0.2615870535373688,11,mitm
1,5,Minority_Diagnostic,src_pkts,0.5560808181762695,5,mitm
1,5,Minority_Diagnostic,src_port,0.3218607008457184,9,mitm
1,5,Minority_Diagnostic,ssl_cipher,0.09652397781610489,14,mitm
1,5,Minority_Diagnostic,ssl_established,0.0,22,mitm
1,5,Minority_Diagnostic,ssl_resumed,0.0,22,mitm
1,5,Minority_Diagnostic,ssl_version,0.0,22,mitm
1,5,Minority_Diagnostic,weird_name,0.0,22,mitm
1,5,Minority_Diagnostic,weird_notice,0.0,22,mitm
2,1,Natural_Global,conn_state,0.9131961464881897,2,mitm
2,1,Natural_Global,dns_AA,0.026227183640003204,18,mitm
2,1,Natural_Global,dns_RA,0.08779668807983398,13,mitm
2,1,Natural_Global,dns_RD,0.06619439274072647,14,mitm
2,1,Natural_Global,dns_qclass,0.010989244095981121,19,mitm
2,1,Natural_Global,dns_qtype,0.035092804580926895,16,mitm
2,1,Natural_Global,dns_rcode,0.026319192722439766,17,mitm
2,1,Natural_Global,dns_rejected,0.06503010541200638,15,mitm
2,1,Natural_Global,dst_bytes,0.20527642965316772,11,mitm
2,1,Natural_Global,dst_ip_bytes,0.3463350832462311,7,mitm
2,1,Natural_Global,dst_pkts,0.13972164690494537,12,mitm
2,1,Natural_Global,dst_port,0.9206929802894592,1,mitm
2,1,Natural_Global,duration,0.6650885939598083,5,mitm
2,1,Natural_Global,http_method,0.00016957033949438483,28,mitm
2,1,Natural_Global,http_orig_mime_types,0.0,34,mitm
2,1,Natural_Global,http_request_body_len,5.667813184118131e-06,33,mitm
2,1,Natural_Global,http_resp_mime_types,0.00015639718913007528,29,mitm
2,1,Natural_Global,http_response_body_len,0.000849848729558289,24,mitm
2,1,Natural_Global,http_status_code,0.00455146748572588,21,mitm
2,1,Natural_Global,http_trans_depth,9.541571489535272e-05,30,mitm
2,1,Natural_Global,http_version,0.0010899108601734042,23,mitm
2,1,Natural_Global,missed_bytes,0.003771276446059346,22,mitm
2,1,Natural_Global,proto,0.29486480355262756,8,mitm
2,1,Natural_Global,service,0.2504752278327942,9,mitm
2,1,Natural_Global,src_bytes,0.4427442252635956,6,mitm
2,1,Natural_Global,src_ip_bytes,0.750246524810791,3,mitm
2,1,Natural_Global,src_pkts,0.24309198558330536,10,mitm
2,1,Natural_Global,src_port,0.7037190794944763,4,mitm
2,1,Natural_Global,ssl_cipher,0.0006666676490567625,26,mitm
2,1,Natural_Global,ssl_established,4.0643462853040546e-05,31,mitm
2,1,Natural_Global,ssl_resumed,0.0002354522148380056,27,mitm
2,1,Natural_Global,ssl_version,0.0046926806680858135,20,mitm
2,1,Natural_Global,weird_name,0.0006939747836440802,25,mitm
2,1,Natural_Global,weird_notice,3.560081677278504e-05,32,mitm
2,1,Class_Balanced,conn_state,1.4054232835769653,1,mitm
2,1,Class_Balanced,dns_AA,0.021278999745845795,18,mitm
2,1,Class_Balanced,dns_RA,0.20455506443977356,13,mitm
2,1,Class_Balanced,dns_RD,0.0702679380774498,15,mitm
2,1,Class_Balanced,dns_qclass,0.007238538470119238,21,mitm
2,1,Class_Balanced,dns_qtype,0.0383153073489666,17,mitm
2,1,Class_Balanced,dns_rcode,0.05288981273770332,16,mitm
2,1,Class_Balanced,dns_rejected,0.0876212939620018,14,mitm
2,1,Class_Balanced,dst_bytes,0.28956300020217896,10,mitm
2,1,Class_Balanced,dst_ip_bytes,0.39957380294799805,7,mitm
2,1,Class_Balanced,dst_pkts,0.23252245783805847,12,mitm
2,1,Class_Balanced,dst_port,0.8770685195922852,4,mitm
2,1,Class_Balanced,duration,0.7622672915458679,5,mitm
2,1,Class_Balanced,http_method,0.0001679192209849134,28,mitm
2,1,Class_Balanced,http_orig_mime_types,0.0,34,mitm
2,1,Class_Balanced,http_request_body_len,2.5892004487104714e-05,32,mitm
2,1,Class_Balanced,http_resp_mime_types,0.00011413505853852257,29,mitm
2,1,Class_Balanced,http_response_body_len,0.0006691012531518936,24,mitm
2,1,Class_Balanced,http_status_code,0.00242491252720356,22,mitm
2,1,Class_Balanced,http_trans_depth,0.00010536183981457725,30,mitm
2,1,Class_Balanced,http_version,0.0005020663957111537,25,mitm
2,1,Class_Balanced,missed_bytes,0.010546247474849224,19,mitm
2,1,Class_Balanced,proto,0.29344311356544495,9,mitm
2,1,Class_Balanced,service,0.25454333424568176,11,mitm
2,1,Class_Balanced,src_bytes,0.6205334663391113,6,mitm
2,1,Class_Balanced,src_ip_bytes,1.1913187503814697,2,mitm
2,1,Class_Balanced,src_pkts,0.29692620038986206,8,mitm
2,1,Class_Balanced,src_port,1.1277846097946167,3,mitm
2,1,Class_Balanced,ssl_cipher,0.0012962397886440158,23,mitm
2,1,Class_Balanced,ssl_established,7.539166108472273e-05,31,mitm
2,1,Class_Balanced,ssl_resumed,0.0004111206217203289,27,mitm
2,1,Class_Balanced,ssl_version,0.010076774284243584,20,mitm
2,1,Class_Balanced,weird_name,0.0004949102876707911,26,mitm
2,1,Class_Balanced,weird_notice,2.1045514586148784e-05,33,mitm
2,1,Minority_Diagnostic,conn_state,0.486224889755249,7,mitm
2,1,Minority_Diagnostic,dns_AA,0.0016240905970335007,21,mitm
2,1,Minority_Diagnostic,dns_RA,1.4062711000442505,1,mitm
2,1,Minority_Diagnostic,dns_RD,0.06308584660291672,15,mitm
2,1,Minority_Diagnostic,dns_qclass,0.013700942508876324,18,mitm
2,1,Minority_Diagnostic,dns_qtype,0.011957709677517414,19,mitm
2,1,Minority_Diagnostic,dns_rcode,0.011731616221368313,20,mitm
2,1,Minority_Diagnostic,dns_rejected,0.04489598795771599,16,mitm
2,1,Minority_Diagnostic,dst_bytes,0.30685463547706604,9,mitm
2,1,Minority_Diagnostic,dst_ip_bytes,1.2093969583511353,2,mitm
2,1,Minority_Diagnostic,dst_pkts,0.09278001636266708,13,mitm
2,1,Minority_Diagnostic,dst_port,0.16906894743442535,12,mitm
2,1,Minority_Diagnostic,duration,0.5392615795135498,5,mitm
2,1,Minority_Diagnostic,http_method,0.0,23,mitm
2,1,Minority_Diagnostic,http_orig_mime_types,0.0,23,mitm
2,1,Minority_Diagnostic,http_request_body_len,0.0,23,mitm
2,1,Minority_Diagnostic,http_resp_mime_types,0.0,23,mitm
2,1,Minority_Diagnostic,http_response_body_len,0.0,23,mitm
2,1,Minority_Diagnostic,http_status_code,0.0,23,mitm
2,1,Minority_Diagnostic,http_trans_depth,0.0,23,mitm
2,1,Minority_Diagnostic,http_version,0.0,23,mitm
2,1,Minority_Diagnostic,missed_bytes,0.0694270059466362,14,mitm
2,1,Minority_Diagnostic,proto,0.21795661747455597,11,mitm
2,1,Minority_Diagnostic,service,0.5901285409927368,4,mitm
2,1,Minority_Diagnostic,src_bytes,0.49605897068977356,6,mitm
2,1,Minority_Diagnostic,src_ip_bytes,0.22329971194267273,10,mitm
2,1,Minority_Diagnostic,src_pkts,0.7833603620529175,3,mitm
2,1,Minority_Diagnostic,src_port,0.3304949700832367,8,mitm
2,1,Minority_Diagnostic,ssl_cipher,0.0,23,mitm
2,1,Minority_Diagnostic,ssl_established,0.0,23,mitm
2,1,Minority_Diagnostic,ssl_resumed,0.0006972022820264101,22,mitm
2,1,Minority_Diagnostic,ssl_version,0.016753751784563065,17,mitm
2,1,Minority_Diagnostic,weird_name,0.0,23,mitm
2,1,Minority_Diagnostic,weird_notice,0.0,23,mitm
2,2,Natural_Global,conn_state,0.883140504360199,2,mitm
2,2,Natural_Global,dns_AA,0.025176098570227623,18,mitm
2,2,Natural_Global,dns_RA,0.08594026416540146,13,mitm
2,2,Natural_Global,dns_RD,0.06160765513777733,15,mitm
2,2,Natural_Global,dns_qclass,0.007897233590483665,19,mitm
2,2,Natural_Global,dns_qtype,0.03555178642272949,16,mitm
2,2,Natural_Global,dns_rcode,0.02747502364218235,17,mitm
2,2,Natural_Global,dns_rejected,0.06497702747583389,14,mitm
2,2,Natural_Global,dst_bytes,0.18525250256061554,11,mitm
2,2,Natural_Global,dst_ip_bytes,0.3596387207508087,7,mitm
2,2,Natural_Global,dst_pkts,0.1466366946697235,12,mitm
2,2,Natural_Global,dst_port,0.9781941175460815,1,mitm
2,2,Natural_Global,duration,0.6714823842048645,5,mitm
2,2,Natural_Global,http_method,0.0011215121485292912,23,mitm
2,2,Natural_Global,http_orig_mime_types,0.0,33,mitm
2,2,Natural_Global,http_request_body_len,7.882374120526947e-06,32,mitm
2,2,Natural_Global,http_resp_mime_types,0.0001945482799783349,29,mitm
2,2,Natural_Global,http_response_body_len,0.0008138081175275147,27,mitm
2,2,Natural_Global,http_status_code,0.0047215186059474945,21,mitm
2,2,Natural_Global,http_trans_depth,0.0001930129947140813,30,mitm
2,2,Natural_Global,http_version,0.0008865772397257388,25,mitm
2,2,Natural_Global,missed_bytes,0.004352156072854996,22,mitm
2,2,Natural_Global,proto,0.2853987216949463,8,mitm
2,2,Natural_Global,service,0.2488064467906952,10,mitm
2,2,Natural_Global,src_bytes,0.4434961676597595,6,mitm
2,2,Natural_Global,src_ip_bytes,0.7359844446182251,3,mitm
2,2,Natural_Global,src_pkts,0.27800828218460083,9,mitm
2,2,Natural_Global,src_port,0.6935166716575623,4,mitm
2,2,Natural_Global,ssl_cipher,0.0009408750338479877,24,mitm
2,2,Natural_Global,ssl_established,0.0,33,mitm
2,2,Natural_Global,ssl_resumed,9.298564691562206e-05,31,mitm
2,2,Natural_Global,ssl_version,0.005354287568479776,20,mitm
2,2,Natural_Global,weird_name,0.0008521784329786897,26,mitm
2,2,Natural_Global,weird_notice,0.00021154311252757907,28,mitm
2,2,Class_Balanced,conn_state,1.495735764503479,1,mitm
2,2,Class_Balanced,dns_AA,0.02483280748128891,18,mitm
2,2,Class_Balanced,dns_RA,0.20608767867088318,13,mitm
2,2,Class_Balanced,dns_RD,0.06428098678588867,15,mitm
2,2,Class_Balanced,dns_qclass,0.007792285643517971,20,mitm
2,2,Class_Balanced,dns_qtype,0.04167866334319115,17,mitm
2,2,Class_Balanced,dns_rcode,0.06341792643070221,16,mitm
2,2,Class_Balanced,dns_rejected,0.08769279718399048,14,mitm
2,2,Class_Balanced,dst_bytes,0.29703882336616516,9,mitm
2,2,Class_Balanced,dst_ip_bytes,0.4272967278957367,7,mitm
2,2,Class_Balanced,dst_pkts,0.20665022730827332,12,mitm
2,2,Class_Balanced,dst_port,0.9215204119682312,4,mitm
2,2,Class_Balanced,duration,0.7361306548118591,5,mitm
2,2,Class_Balanced,http_method,0.0006890797521919012,26,mitm
2,2,Class_Balanced,http_orig_mime_types,0.0,33,mitm
2,2,Class_Balanced,http_request_body_len,1.7109263353631832e-05,32,mitm
2,2,Class_Balanced,http_resp_mime_types,8.311952115036547e-05,31,mitm
2,2,Class_Balanced,http_response_body_len,0.0004759464936796576,27,mitm
2,2,Class_Balanced,http_status_code,0.002309715375304222,23,mitm
2,2,Class_Balanced,http_trans_depth,0.00011845518747577444,30,mitm
2,2,Class_Balanced,http_version,0.000344116153428331,28,mitm
2,2,Class_Balanced,missed_bytes,0.015370555222034454,19,mitm
2,2,Class_Balanced,proto,0.3177359402179718,8,mitm
2,2,Class_Balanced,service,0.2890840768814087,10,mitm
2,2,Class_Balanced,src_bytes,0.562207818031311,6,mitm
2,2,Class_Balanced,src_ip_bytes,1.0695760250091553,3,mitm
2,2,Class_Balanced,src_pkts,0.24707329273223877,11,mitm
2,2,Class_Balanced,src_port,1.083629846572876,2,mitm
2,2,Class_Balanced,ssl_cipher,0.0011749217519536614,24,mitm
2,2,Class_Balanced,ssl_established,0.0,33,mitm
2,2,Class_Balanced,ssl_resumed,0.0001702431181911379,29,mitm
2,2,Class_Balanced,ssl_version,0.007108902093023062,21,mitm
2,2,Class_Balanced,weird_name,0.003240391379222274,22,mitm
2,2,Class_Balanced,weird_notice,0.001016062218695879,25,mitm
2,2,Minority_Diagnostic,conn_state,0.3616342842578888,6,mitm
2,2,Minority_Diagnostic,dns_AA,0.03315639868378639,17,mitm
2,2,Minority_Diagnostic,dns_RA,1.2660536766052246,1,mitm
2,2,Minority_Diagnostic,dns_RD,0.06857408583164215,15,mitm
2,2,Minority_Diagnostic,dns_qclass,0.012900406494736671,20,mitm
2,2,Minority_Diagnostic,dns_qtype,0.013118819333612919,19,mitm
2,2,Minority_Diagnostic,dns_rcode,0.003390396712347865,21,mitm
2,2,Minority_Diagnostic,dns_rejected,0.03652729466557503,16,mitm
2,2,Minority_Diagnostic,dst_bytes,0.24208728969097137,9,mitm
2,2,Minority_Diagnostic,dst_ip_bytes,1.0444995164871216,2,mitm
2,2,Minority_Diagnostic,dst_pkts,0.22348329424858093,11,mitm
2,2,Minority_Diagnostic,dst_port,0.19842202961444855,12,mitm
2,2,Minority_Diagnostic,duration,0.5510241985321045,4,mitm
2,2,Minority_Diagnostic,http_method,0.0,24,mitm
2,2,Minority_Diagnostic,http_orig_mime_types,0.0,24,mitm
2,2,Minority_Diagnostic,http_request_body_len,0.0,24,mitm
2,2,Minority_Diagnostic,http_resp_mime_types,0.0,24,mitm
2,2,Minority_Diagnostic,http_response_body_len,0.0,24,mitm
2,2,Minority_Diagnostic,http_status_code,0.0,24,mitm
2,2,Minority_Diagnostic,http_trans_depth,0.0,24,mitm
2,2,Minority_Diagnostic,http_version,0.0,24,mitm
2,2,Minority_Diagnostic,missed_bytes,0.1057693287730217,14,mitm
2,2,Minority_Diagnostic,proto,0.22876277565956116,10,mitm
2,2,Minority_Diagnostic,service,0.8812873959541321,3,mitm
2,2,Minority_Diagnostic,src_bytes,0.31689587235450745,7,mitm
2,2,Minority_Diagnostic,src_ip_bytes,0.159769207239151,13,mitm
2,2,Minority_Diagnostic,src_pkts,0.5051110982894897,5,mitm
2,2,Minority_Diagnostic,src_port,0.29628846049308777,8,mitm
2,2,Minority_Diagnostic,ssl_cipher,0.0015214196173474193,22,mitm
2,2,Minority_Diagnostic,ssl_established,0.0,24,mitm
2,2,Minority_Diagnostic,ssl_resumed,0.0011156999971717596,23,mitm
2,2,Minority_Diagnostic,ssl_version,0.013605747371912003,18,mitm
2,2,Minority_Diagnostic,weird_name,0.0,24,mitm
2,2,Minority_Diagnostic,weird_notice,0.0,24,mitm
2,3,Natural_Global,conn_state,0.9093974232673645,2,mitm
2,3,Natural_Global,dns_AA,0.019192848354578018,18,mitm
2,3,Natural_Global,dns_RA,0.0793280154466629,14,mitm
2,3,Natural_Global,dns_RD,0.0683501809835434,15,mitm
2,3,Natural_Global,dns_qclass,0.01463566068559885,19,mitm
2,3,Natural_Global,dns_qtype,0.033998508006334305,16,mitm
2,3,Natural_Global,dns_rcode,0.027434242889285088,17,mitm
2,3,Natural_Global,dns_rejected,0.08397640287876129,13,mitm
2,3,Natural_Global,dst_bytes,0.20197607576847076,11,mitm
2,3,Natural_Global,dst_ip_bytes,0.3801273703575134,7,mitm
2,3,Natural_Global,dst_pkts,0.1676417589187622,12,mitm
2,3,Natural_Global,dst_port,0.996009349822998,1,mitm
2,3,Natural_Global,duration,0.6306301951408386,5,mitm
2,3,Natural_Global,http_method,0.0007586950669065118,24,mitm
2,3,Natural_Global,http_orig_mime_types,0.0,34,mitm
2,3,Natural_Global,http_request_body_len,1.284546306123957e-05,33,mitm
2,3,Natural_Global,http_resp_mime_types,8.04711744422093e-05,30,mitm
2,3,Natural_Global,http_response_body_len,0.000701451615896076,25,mitm
2,3,Natural_Global,http_status_code,0.00391438789665699,22,mitm
2,3,Natural_Global,http_trans_depth,5.1823240937665105e-05,32,mitm
2,3,Natural_Global,http_version,0.0007924385718069971,23,mitm
2,3,Natural_Global,missed_bytes,0.006005801726132631,20,mitm
2,3,Natural_Global,proto,0.2681799530982971,9,mitm
2,3,Natural_Global,service,0.22569897770881653,10,mitm
2,3,Natural_Global,src_bytes,0.4512366056442261,6,mitm
2,3,Natural_Global,src_ip_bytes,0.7209296822547913,3,mitm
2,3,Natural_Global,src_pkts,0.26991936564445496,8,mitm
2,3,Natural_Global,src_port,0.6956568360328674,4,mitm
2,3,Natural_Global,ssl_cipher,0.0006890094955451787,27,mitm
2,3,Natural_Global,ssl_established,7.023569924058393e-05,31,mitm
2,3,Natural_Global,ssl_resumed,0.00011159692076034844,29,mitm
2,3,Natural_Global,ssl_version,0.004639491904526949,21,mitm
2,3,Natural_Global,weird_name,0.0006926152273081243,26,mitm
2,3,Natural_Global,weird_notice,0.00018299651856068522,28,mitm
2,3,Class_Balanced,conn_state,1.4868919849395752,1,mitm
2,3,Class_Balanced,dns_AA,0.014729106798768044,19,mitm
2,3,Class_Balanced,dns_RA,0.1806473433971405,13,mitm
2,3,Class_Balanced,dns_RD,0.07112633436918259,15,mitm
2,3,Class_Balanced,dns_qclass,0.015195762738585472,18,mitm
2,3,Class_Balanced,dns_qtype,0.04544353112578392,17,mitm
2,3,Class_Balanced,dns_rcode,0.06295789778232574,16,mitm
2,3,Class_Balanced,dns_rejected,0.12502028048038483,14,mitm
2,3,Class_Balanced,dst_bytes,0.2862911820411682,9,mitm
2,3,Class_Balanced,dst_ip_bytes,0.47042474150657654,7,mitm
2,3,Class_Balanced,dst_pkts,0.1937757432460785,12,mitm
2,3,Class_Balanced,dst_port,0.9832097887992859,4,mitm
2,3,Class_Balanced,duration,0.7240374684333801,5,mitm
2,3,Class_Balanced,http_method,0.0006696597556583583,24,mitm
2,3,Class_Balanced,http_orig_mime_types,0.0,34,mitm
2,3,Class_Balanced,http_request_body_len,1.3864069842384197e-05,33,mitm
2,3,Class_Balanced,http_resp_mime_types,8.689209062140435e-05,30,mitm
2,3,Class_Balanced,http_response_body_len,0.0004749121144413948,25,mitm
2,3,Class_Balanced,http_status_code,0.0020556608214974403,22,mitm
2,3,Class_Balanced,http_trans_depth,8.143058221321553e-05,31,mitm
2,3,Class_Balanced,http_version,0.00036712788278236985,27,mitm
2,3,Class_Balanced,missed_bytes,0.012354368343949318,20,mitm
2,3,Class_Balanced,proto,0.30684971809387207,8,mitm
2,3,Class_Balanced,service,0.2773975729942322,10,mitm
2,3,Class_Balanced,src_bytes,0.5375235676765442,6,mitm
2,3,Class_Balanced,src_ip_bytes,1.1156260967254639,2,mitm
2,3,Class_Balanced,src_pkts,0.2601378560066223,11,mitm
2,3,Class_Balanced,src_port,1.1153310537338257,3,mitm
2,3,Class_Balanced,ssl_cipher,0.0009908834472298622,23,mitm
2,3,Class_Balanced,ssl_established,0.00012725917622447014,28,mitm
2,3,Class_Balanced,ssl_resumed,6.801311974413693e-05,32,mitm
2,3,Class_Balanced,ssl_version,0.007346530444920063,21,mitm
2,3,Class_Balanced,weird_name,0.00042518635746091604,26,mitm
2,3,Class_Balanced,weird_notice,0.00010230201587546617,29,mitm
2,3,Minority_Diagnostic,conn_state,0.3817925453186035,8,mitm
2,3,Minority_Diagnostic,dns_AA,0.008421736769378185,19,mitm
2,3,Minority_Diagnostic,dns_RA,1.196373462677002,1,mitm
2,3,Minority_Diagnostic,dns_RD,0.11860889941453934,14,mitm
2,3,Minority_Diagnostic,dns_qclass,0.001892650150693953,21,mitm
2,3,Minority_Diagnostic,dns_qtype,0.02702254243195057,17,mitm
2,3,Minority_Diagnostic,dns_rcode,0.004704644903540611,20,mitm
2,3,Minority_Diagnostic,dns_rejected,0.054714396595954895,16,mitm
2,3,Minority_Diagnostic,dst_bytes,0.20686088502407074,11,mitm
2,3,Minority_Diagnostic,dst_ip_bytes,1.1659868955612183,2,mitm
2,3,Minority_Diagnostic,dst_pkts,0.20637013018131256,12,mitm
2,3,Minority_Diagnostic,dst_port,0.15572936832904816,13,mitm
2,3,Minority_Diagnostic,duration,0.5568225383758545,4,mitm
2,3,Minority_Diagnostic,http_method,0.0,23,mitm
2,3,Minority_Diagnostic,http_orig_mime_types,0.0,23,mitm
2,3,Minority_Diagnostic,http_request_body_len,0.0,23,mitm
2,3,Minority_Diagnostic,http_resp_mime_types,0.0,23,mitm
2,3,Minority_Diagnostic,http_response_body_len,0.0,23,mitm
2,3,Minority_Diagnostic,http_status_code,0.0,23,mitm
2,3,Minority_Diagnostic,http_trans_depth,0.0,23,mitm
2,3,Minority_Diagnostic,http_version,0.0,23,mitm
2,3,Minority_Diagnostic,missed_bytes,0.08766981214284897,15,mitm
2,3,Minority_Diagnostic,proto,0.3462356626987457,10,mitm
2,3,Minority_Diagnostic,service,0.9284150004386902,3,mitm
2,3,Minority_Diagnostic,src_bytes,0.37763866782188416,9,mitm
2,3,Minority_Diagnostic,src_ip_bytes,0.3921876549720764,6,mitm
2,3,Minority_Diagnostic,src_pkts,0.5380016565322876,5,mitm
2,3,Minority_Diagnostic,src_port,0.38958752155303955,7,mitm
2,3,Minority_Diagnostic,ssl_cipher,0.0017564023146405816,22,mitm
2,3,Minority_Diagnostic,ssl_established,0.0,23,mitm
2,3,Minority_Diagnostic,ssl_resumed,0.0,23,mitm
2,3,Minority_Diagnostic,ssl_version,0.01830536127090454,18,mitm
2,3,Minority_Diagnostic,weird_name,0.0,23,mitm
2,3,Minority_Diagnostic,weird_notice,0.0,23,mitm
2,4,Natural_Global,conn_state,0.8760114312171936,2,mitm
2,4,Natural_Global,dns_AA,0.022469528019428253,18,mitm
2,4,Natural_Global,dns_RA,0.09341323375701904,13,mitm
2,4,Natural_Global,dns_RD,0.06153704598546028,15,mitm
2,4,Natural_Global,dns_qclass,0.013762490823864937,19,mitm
2,4,Natural_Global,dns_qtype,0.04168432205915451,16,mitm
2,4,Natural_Global,dns_rcode,0.030142318457365036,17,mitm
2,4,Natural_Global,dns_rejected,0.07882192730903625,14,mitm
2,4,Natural_Global,dst_bytes,0.18556520342826843,11,mitm
2,4,Natural_Global,dst_ip_bytes,0.35538268089294434,7,mitm
2,4,Natural_Global,dst_pkts,0.1736823469400406,12,mitm
