outer_fold,selector,classifier,feature_count,accuracy,macro_f1,weighted_f1,balanced_accuracy,mcc,training_seconds,inference_seconds,milliseconds_per_record,serialized_model_bytes,record_type,class_name,class_precision,class_recall,class_f1,class_support
1,Class_Balanced_15,Random_Forest,15,0.9683892029620192,0.9374843418259348,0.9729587896439412,0.9679082433146922,0.9658071708593786,19.377527224000005,0.753419851000217,0.0299952166175737,188180039.0,aggregate,,,,,
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,Backdoor,1.0,0.9650521152667076,0.9822152886115444,1631.0
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,DDoS_HTTP,0.9732779097387172,0.9698224852071006,0.971547125074096,1690.0
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,DDoS_ICMP,1.0,1.0,1.0,2254.0
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,DDoS_TCP,1.0,1.0,1.0,1639.0
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,DDoS_UDP,1.0,1.0,1.0,2320.0
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,Fingerprinting,0.2644628099173554,1.0,0.4183006535947712,160.0
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,MITM,1.0,1.0,1.0,64.0
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,Normal,1.0,1.0,1.0,3888.0
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,Password,0.96043656207367,0.8811013767209012,0.9190600522193212,1598.0
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,Port_Scanning,1.0,0.8821339950372209,0.937376400791035,1612.0
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,Ransomware,1.0,0.8867276887871853,0.939963614311704,1748.0
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,SQL_injection,0.9182389937106918,0.9733333333333334,0.9449838187702264,1650.0
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,Uploading,0.970763723150358,0.9902617163724894,0.980415787887918,1643.0
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,Vulnerability_scanner,0.9937578027465668,0.9875930521091812,0.9906658369632856,1612.0
1,Class_Balanced_15,Random_Forest,15,,,,,,,,,,per_class,XSS,0.9729230769230768,0.9825978868862648,0.9777365491651206,1609.0
1,Stable_Balanced_Core,XGBoost,14,0.9759534994824428,0.9683537796387862,0.975909465332984,0.963987937479184,0.9738984844260172,34.26144330199986,0.6854317950001132,0.0272884702205634,7017512.0,aggregate,,,,,
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,Backdoor,1.0,0.9650521152667076,0.9822152886115444,1631.0
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,DDoS_HTTP,0.9896593673965935,0.9627218934911242,0.976004799040192,1690.0
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,DDoS_ICMP,0.9960070984915704,0.9960070984915704,0.9960070984915704,2254.0
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,DDoS_TCP,1.0,1.0,1.0,1639.0
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,DDoS_UDP,0.9987080103359172,0.9995689655172414,0.999138302455838,2320.0
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,Fingerprinting,0.9558823529411764,0.8125,0.8783783783783784,160.0
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,MITM,1.0,1.0,1.0,64.0
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,Normal,1.0,1.0,1.0,3888.0
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,Password,0.9762735519888346,0.8754693366708386,0.9231276806334544,1598.0
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,Port_Scanning,1.0,0.8821339950372209,0.937376400791035,1612.0
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,Ransomware,0.8666336142786316,1.0,0.9285524568393092,1748.0
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,SQL_injection,0.9139482564679416,0.9848484848484848,0.9480746791131855,1650.0
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,Uploading,0.9714285714285714,0.9933049300060864,0.9822449593740596,1643.0
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,Vulnerability_scanner,0.9943855271366188,0.988833746898263,0.991601866251944,1612.0
1,Stable_Balanced_Core,XGBoost,14,,,,,,,,,,per_class,XSS,0.966346153846154,0.9993784959602238,0.9825847846012832,1609.0
1,Stable_Balanced_Core,Random_Forest,14,0.966518034875388,0.9356046778818564,0.9711234174976462,0.9660182929616112,0.9637521244890762,18.822473378000723,0.6526764310001454,0.025984410820931,168586569.0,aggregate,,,,,
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,Backdoor,1.0,0.9650521152667076,0.9822152886115444,1631.0
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,DDoS_HTTP,0.9656804733727812,0.9656804733727812,0.9656804733727812,1690.0
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,DDoS_ICMP,1.0,1.0,1.0,2254.0
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,DDoS_TCP,1.0,1.0,1.0,1639.0
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,DDoS_UDP,1.0,1.0,1.0,2320.0
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,Fingerprinting,0.2644628099173554,1.0,0.4183006535947712,160.0
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,MITM,1.0,1.0,1.0,64.0
1,Stable_Balanced_Core,Random_Forest,14,,,,,,,,,,per_class,Normal,1.0,1.0,1.0,3888.0
